ref,exp,date,visitor,home,position,vpen,vpenyd,hpen,hpenyd
Helverson,210,2015-01-03,ARI,None,Back-Judge,7,38,8,80
Helverson,210,2015-09-14,MIN,SF,Back-Judge,5,25,8,57
Helverson,210,2015-09-20,STL,WAS,Back-Judge,9,80,7,53
Helverson,210,2015-09-27,NO,CAR,Back-Judge,8,55,10,88
Helverson,210,2015-10-04,JAC,IND,Back-Judge,13,92,4,45
Helverson,210,2015-10-18,ARI,PIT,Back-Judge,9,111,6,48
Helverson,210,2015-10-25,MIN,DET,Back-Judge,3,31,5,30
Helverson,210,2015-11-01,NYJ,OAK,Back-Judge,6,40,6,61
Helverson,210,2015-11-08,PHI,DAL,Back-Judge,10,70,8,58
Helverson,210,2015-11-15,NE,NYG,Back-Judge,7,93,8,49
Helverson,210,2015-11-22,SF,SEA,Back-Judge,5,42,8,51
Helverson,210,2015-11-26,CHI,GB,Back-Judge,12,95,3,38
Helverson,210,2015-12-06,ATL,TB,Back-Judge,7,58,8,53
Helverson,210,2015-12-13,BUF,PHI,Back-Judge,15,101,5,55
Helverson,210,2015-12-20,HOU,IND,Back-Judge,6,48,8,94
Helverson,210,2015-12-28,CIN,DEN,Back-Judge,6,45,5,40
Helverson,210,2016-01-03,NE,MIA,Back-Judge,7,41,10,93
Helverson,210,2016-01-17,SEA,None,Back-Judge,3,20,3,25
Cavaletto,205,2003-09-07,CHI,SF,Field-Judge,4,30,4,25
Cavaletto,205,2003-09-21,BAL,SD,Field-Judge,4,28,10,61
Cavaletto,205,2003-09-28,IND,NO,Field-Judge,2,20,5,50
Cavaletto,205,2003-10-05,DEN,KC,Field-Judge,7,59,7,47
Cavaletto,205,2003-10-13,ATL,STL,Field-Judge,3,30,6,45
Cavaletto,205,2003-10-26,SF,ARI,Field-Judge,6,36,6,55
Cavaletto,205,2003-11-02,PIT,SEA,Field-Judge,11,76,5,35
Cavaletto,205,2003-11-09,BUF,DAL,Field-Judge,1,15,5,53
Cavaletto,205,2003-11-16,MIN,OAK,Field-Judge,10,60,7,85
Cavaletto,205,2003-11-23,CHI,DEN,Field-Judge,6,29,8,114
Cavaletto,205,2003-11-30,NE,IND,Field-Judge,6,52,4,31
Cavaletto,205,2003-12-07,TB,NO,Field-Judge,9,85,4,44
Cavaletto,205,2003-12-14,DET,KC,Field-Judge,5,32,6,55
Cavaletto,205,2003-12-21,ARI,SEA,Field-Judge,6,30,3,30
Cavaletto,205,2003-12-28,OAK,SD,Field-Judge,5,38,7,50
Cavaletto,205,2004-09-12,SD,HOU,Field-Judge,8,60,6,83
Cavaletto,205,2004-09-26,PIT,MIA,Field-Judge,11,103,6,33
Cavaletto,205,2004-10-03,STL,SF,Field-Judge,5,43,5,30
Cavaletto,205,2004-10-10,NYG,DAL,Field-Judge,9,60,11,74
Cavaletto,205,2004-10-17,GB,DET,Field-Judge,3,15,2,20
Cavaletto,205,2004-10-24,NO,OAK,Field-Judge,5,30,6,46
Cavaletto,205,2004-10-31,JAC,HOU,Field-Judge,11,80,8,75
Cavaletto,205,2004-11-14,SEA,STL,Field-Judge,4,20,7,55
Cavaletto,205,2004-11-22,NE,KC,Field-Judge,4,25,7,50
Cavaletto,205,2004-11-25,CHI,DAL,Field-Judge,7,45,5,30
Cavaletto,205,2004-12-05,CAR,NO,Field-Judge,6,44,10,104
Cavaletto,205,2004-12-12,SF,ARI,Field-Judge,7,70,9,61
Cavaletto,205,2004-12-19,TEN,OAK,Field-Judge,5,47,5,39
Cavaletto,205,2004-12-24,GB,MIN,Field-Judge,4,25,9,78
Cavaletto,205,2005-01-02,KC,SD,Field-Judge,5,45,7,50
Cavaletto,205,2005-09-11,STL,SF,Field-Judge,7,48,5,30
Cavaletto,205,2005-09-18,PIT,HOU,Field-Judge,5,40,7,58
Cavaletto,205,2005-09-25,CAR,MIA,Field-Judge,4,39,13,138
Cavaletto,205,2005-10-02,BUF,NO,Field-Judge,12,79,4,26
Cavaletto,205,2005-10-09,PHI,DAL,Field-Judge,8,54,5,48
Cavaletto,205,2005-10-24,NYJ,ATL,Field-Judge,5,44,4,30
Cavaletto,205,2005-10-30,GB,CIN,Field-Judge,7,29,3,58
Cavaletto,205,2005-11-06,DET,MIN,Field-Judge,6,31,3,18
Cavaletto,205,2005-11-13,WAS,TB,Field-Judge,6,41,2,15
Cavaletto,205,2005-11-27,NE,KC,Field-Judge,2,22,5,35
Cavaletto,205,2005-12-04,OAK,SD,Field-Judge,0,0,1,15
Cavaletto,205,2005-12-11,CHI,PIT,Field-Judge,1,5,7,55
Cavaletto,205,2005-12-24,IND,SEA,Field-Judge,4,30,5,30
Cavaletto,205,2006-01-01,BAL,CLE,Field-Judge,8,64,9,64
Cavaletto,205,2006-09-10,DEN,STL,Field-Judge,4,30,10,94
Cavaletto,205,2006-09-17,TB,ATL,Field-Judge,8,99,8,83
Cavaletto,205,2006-10-01,NE,CIN,Field-Judge,7,61,9,74
Cavaletto,205,2006-10-08,PIT,SD,Field-Judge,4,30,2,10
Cavaletto,205,2006-10-15,PHI,NO,Field-Judge,8,67,7,64
Cavaletto,205,2006-10-22,ARI,OAK,Field-Judge,4,25,8,70
Cavaletto,205,2006-11-05,HOU,NYG,Field-Judge,8,65,6,53
Cavaletto,205,2006-11-13,TB,CAR,Field-Judge,9,71,9,70
Cavaletto,205,2006-11-19,IND,DAL,Field-Judge,5,35,7,53
Cavaletto,205,2006-11-23,DEN,KC,Field-Judge,7,44,4,25
Cavaletto,205,2006-12-03,JAC,MIA,Field-Judge,7,60,1,10
Cavaletto,205,2006-12-07,CLE,PIT,Field-Judge,5,60,4,25
Cavaletto,205,2006-12-17,NYJ,MIN,Field-Judge,7,55,8,56
Cavaletto,205,2006-12-24,ARI,SF,Field-Judge,5,45,3,35
Cavaletto,205,2006-12-31,GB,CHI,Field-Judge,3,35,6,44
Cavaletto,205,2007-01-07,NYJ,None,Field-Judge,4,47,7,59
Cavaletto,205,2007-09-09,ATL,MIN,Field-Judge,6,40,4,35
Cavaletto,205,2007-09-16,HOU,CAR,Field-Judge,5,40,5,35
Cavaletto,205,2007-09-23,CLE,OAK,Field-Judge,9,64,7,55
Cavaletto,205,2007-09-30,NYJ,BUF,Field-Judge,9,66,6,38
Cavaletto,205,2007-10-14,CIN,KC,Field-Judge,6,59,9,55
Cavaletto,205,2007-10-21,TB,DET,Field-Judge,7,60,4,23
Cavaletto,205,2007-10-28,NO,SF,Field-Judge,4,25,7,66
Cavaletto,205,2007-11-04,NE,IND,Field-Judge,10,146,4,25
Cavaletto,205,2007-11-11,PHI,WAS,Field-Judge,5,38,11,74
Cavaletto,205,2007-11-18,CHI,SEA,Field-Judge,6,40,2,20
Cavaletto,205,2007-11-25,TEN,CIN,Field-Judge,6,55,4,35
Cavaletto,205,2007-11-29,GB,DAL,Field-Judge,9,142,10,65
Cavaletto,205,2007-12-09,CAR,JAC,Field-Judge,5,50,6,40
Cavaletto,205,2007-12-16,BAL,MIA,Field-Judge,1,5,4,25
Cavaletto,205,2007-12-24,DEN,SD,Field-Judge,4,40,6,42
Cavaletto,205,2008-01-13,NYG,None,Field-Judge,3,28,11,84
Cavaletto,205,2008-09-07,CAR,SD,Field-Judge,6,29,2,12
Cavaletto,205,2008-09-14,OAK,KC,Field-Judge,9,61,5,36
Cavaletto,205,2008-09-21,PIT,PHI,Field-Judge,7,35,7,62
Cavaletto,205,2008-09-28,WAS,DAL,Field-Judge,5,30,3,15
Cavaletto,205,2008-10-05,TB,DEN,Field-Judge,5,30,6,55
Cavaletto,205,2008-10-19,SF,NYG,Field-Judge,13,134,11,80
Cavaletto,205,2008-10-26,BUF,MIA,Field-Judge,7,64,7,51
Cavaletto,205,2008-11-02,ATL,OAK,Field-Judge,4,40,7,55
Cavaletto,205,2008-11-16,CHI,GB,Field-Judge,8,65,6,55
Cavaletto,205,2008-11-23,PHI,BAL,Field-Judge,7,64,5,30
Cavaletto,205,2008-11-30,PIT,NE,Field-Judge,8,88,6,45
Cavaletto,205,2008-12-08,TB,CAR,Field-Judge,5,34,4,26
Cavaletto,205,2008-12-14,NYG,DAL,Field-Judge,7,40,11,108
Cavaletto,205,2008-12-18,IND,JAC,Field-Judge,6,50,7,60
Cavaletto,205,2008-12-28,STL,ATL,Field-Judge,3,14,3,14
Cavaletto,205,2009-01-18,BAL,None,Field-Judge,6,53,6,67
Cavaletto,205,2009-09-13,JAC,IND,Field-Judge,3,24,3,17
Cavaletto,205,2009-09-20,BAL,SD,Field-Judge,4,32,12,85
Cavaletto,205,2009-09-28,CAR,DAL,Field-Judge,6,60,9,80
Cavaletto,205,2009-10-04,STL,SF,Field-Judge,10,73,3,33
Cavaletto,205,2009-10-11,HOU,ARI,Field-Judge,6,53,7,40
Cavaletto,205,2009-10-18,KC,WAS,Field-Judge,4,30,7,63
Cavaletto,205,2009-10-25,CHI,CIN,Field-Judge,6,44,3,20
Cavaletto,205,2009-11-01,MIN,GB,Field-Judge,3,29,6,45
Cavaletto,205,2009-11-15,TB,MIA,Field-Judge,9,77,3,30
Cavaletto,205,2009-11-22,PHI,CHI,Field-Judge,8,46,7,64
Cavaletto,205,2009-11-26,NYG,DEN,Field-Judge,4,45,8,61
Cavaletto,205,2009-12-06,DET,CIN,Field-Judge,7,45,9,75
Cavaletto,205,2009-12-13,NO,ATL,Field-Judge,6,59,4,55
Cavaletto,205,2009-12-20,NE,BUF,Field-Judge,6,52,11,124
Cavaletto,205,2009-12-25,SD,TEN,Field-Judge,6,45,9,74
Cavaletto,205,2009-12-27,DET,SF,Field-Judge,1,10,4,29
Cavaletto,205,2010-01-03,BAL,OAK,Field-Judge,5,37,5,30
Cavaletto,205,2010-01-24,NYJ,None,Field-Judge,6,46,1,5
Cavaletto,205,2010-09-12,DAL,WAS,Field-Judge,12,81,5,42
Cavaletto,205,2010-09-19,STL,OAK,Field-Judge,8,92,12,90
Cavaletto,205,2010-09-26,TEN,NYG,Field-Judge,8,80,11,86
Cavaletto,205,2010-10-03,SF,ATL,Field-Judge,6,41,4,60
Cavaletto,205,2010-10-10,NO,ARI,Field-Judge,6,45,3,20
Cavaletto,205,2010-10-17,NYJ,DEN,Field-Judge,6,74,5,81
Cavaletto,205,2010-10-24,NE,SD,Field-Judge,7,51,6,69
Cavaletto,205,2010-11-01,HOU,IND,Field-Judge,5,30,9,69
Cavaletto,205,2010-11-14,MIN,CHI,Field-Judge,2,19,11,116
Cavaletto,205,2010-11-21,OAK,PIT,Field-Judge,7,55,14,163
Cavaletto,205,2010-11-28,KC,SEA,Field-Judge,5,50,3,26
Cavaletto,205,2010-12-05,ATL,TB,Field-Judge,6,55,9,102
Cavaletto,205,2010-12-12,STL,NO,Field-Judge,4,39,5,55
Cavaletto,205,2010-12-19,ARI,CAR,Field-Judge,4,39,6,58
Cavaletto,205,2010-12-26,DET,MIA,Field-Judge,6,53,8,63
Cavaletto,205,2011-01-02,DAL,PHI,Field-Judge,6,45,4,40
Cavaletto,205,2011-01-16,SEA,None,Field-Judge,3,20,8,71
Cavaletto,205,2011-09-11,PIT,BAL,Field-Judge,6,53,7,75
Cavaletto,205,2011-09-18,KC,DET,Field-Judge,8,70,4,35
Cavaletto,205,2011-09-25,HOU,NO,Field-Judge,7,56,4,26
Cavaletto,205,2011-10-02,NE,OAK,Field-Judge,5,45,9,85
Cavaletto,205,2011-10-17,MIA,NYJ,Field-Judge,2,10,6,49
Cavaletto,205,2011-10-23,CHI,TB,Field-Judge,7,54,8,69
Cavaletto,205,2011-10-30,CIN,SEA,Field-Judge,7,65,11,80
Cavaletto,205,2011-11-06,STL,ARI,Field-Judge,9,71,6,45
Cavaletto,205,2011-11-13,NYG,SF,Field-Judge,6,45,5,35
Cavaletto,205,2011-11-27,CAR,IND,Field-Judge,6,92,2,15
Cavaletto,205,2011-12-04,OAK,MIA,Field-Judge,10,91,8,79
Cavaletto,205,2011-12-08,CLE,PIT,Field-Judge,6,54,12,97
Cavaletto,205,2011-12-18,SEA,CHI,Field-Judge,6,36,5,45
Cavaletto,205,2011-12-24,MIN,WAS,Field-Judge,4,40,8,64
