HScore,HVScoreDiff,NDate,Season,VScore,Winner,VTeam,day,eid,gamekey,HTeam,month,gametype,time,wday,week,year
34,17,1/2/2010,2010,17,HOU,JAC,2,2011010204,55061,HOU,1,REG,4:15,Sun,17,2010
23,3,1/2/2010,2010,20,IND,TEN,2,2011010205,55062,IND,1,REG,4:15,Sun,17,2010
10,-21,1/2/2010,2010,31,OAK,OAK,2,2011010206,55063,KC,1,REG,1:00,Sun,17,2010
13,-1,1/2/2010,2010,14,DAL,DAL,2,2011010207,55067,PHI,1,REG,4:15,Sun,17,2010
14,-3,1/2/2010,2010,17,NYG,NYG,2,2011010208,55068,WAS,1,REG,4:15,Sun,17,2010
20,7,1/2/2010,2010,13,DET,MIN,2,2011010209,55059,DET,1,REG,1:00,Sun,17,2010
10,7,1/2/2010,2010,3,GB,CHI,2,2011010210,55060,GB,1,REG,4:15,Sun,17,2010
31,21,1/2/2010,2010,10,ATL,CAR,2,2011010211,55056,ATL,1,REG,1:00,Sun,17,2010
13,-10,1/2/2010,2010,23,TB,TB,2,2011010212,55065,NO,1,REG,1:00,Sun,17,2010
28,-5,1/2/2010,2010,33,SD,SD,2,2011010213,55069,DEN,1,REG,4:15,Sun,17,2010
38,31,1/2/2010,2010,7,SF,ARI,2,2011010214,55070,SF,1,REG,4:15,Sun,17,2010
16,10,1/2/2010,2010,6,SEA,STL,2,2011010215,55071,SEA,1,REG,8:20,Sun,17,2010
42,8,9/8/2011,2011,34,GB,NO,8,2011090800,55164,GB,9,REG,8:30,Thu,1,2011
35,28,9/11/2011,2011,7,BAL,PIT,11,2011091100,55165,BAL,9,REG,1:00,Sun,1,2011
17,-10,9/11/2011,2011,27,CIN,CIN,11,2011091101,55167,CLE,9,REG,1:00,Sun,1,2011
34,27,9/11/2011,2011,7,HOU,IND,11,2011091102,55168,HOU,9,REG,1:00,Sun,1,2011
16,2,9/11/2011,2011,14,JAC,TEN,11,2011091103,55169,JAC,9,REG,1:00,Sun,1,2011
7,-34,9/11/2011,2011,41,BUF,BUF,11,2011091104,55170,KC,9,REG,1:00,Sun,1,2011
30,18,9/11/2011,2011,12,CHI,ATL,11,2011091105,55166,CHI,9,REG,1:00,Sun,1,2011
20,-7,9/11/2011,2011,27,DET,DET,11,2011091106,55172,TB,9,REG,1:00,Sun,1,2011
13,-18,9/11/2011,2011,31,PHI,PHI,11,2011091107,55171,STL,9,REG,1:00,Sun,1,2011
28,14,9/11/2011,2011,14,WAS,NYG,11,2011091108,55176,WAS,9,REG,4:15,Sun,1,2011
28,7,9/11/2011,2011,21,ARI,CAR,11,2011091109,55173,ARI,9,REG,4:15,Sun,1,2011
33,16,9/11/2011,2011,17,SF,SEA,11,2011091110,55175,SF,9,REG,4:15,Sun,1,2011
24,7,9/11/2011,2011,17,SD,MIN,11,2011091111,55174,SD,9,REG,4:15,Sun,1,2011
27,3,9/11/2011,2011,24,NYJ,DAL,11,2011091112,55177,NYJ,9,REG,8:20,Sun,1,2011
24,-14,9/12/2011,2011,38,NE,NE,12,2011091200,55178,MIA,9,REG,7:00,Mon,1,2011
20,-3,9/12/2011,2011,23,OAK,OAK,12,2011091201,55179,DEN,9,REG,10:15,Mon,1,2011
48,45,9/18/2011,2011,3,DET,KC,18,2011091800,55182,DET,9,REG,1:00,Sun,2,2011
38,3,9/18/2011,2011,35,BUF,OAK,18,2011091801,55180,BUF,9,REG,1:00,Sun,2,2011
26,13,9/18/2011,2011,13,TEN,BAL,18,2011091802,55188,TEN,9,REG,1:00,Sun,2,2011
32,29,9/18/2011,2011,3,NYJ,JAC,18,2011091803,55186,NYJ,9,REG,1:00,Sun,2,2011
19,-8,9/18/2011,2011,27,CLE,CLE,18,2011091804,55183,IND,9,REG,1:00,Sun,2,2011
22,1,9/18/2011,2011,21,WAS,ARI,18,2011091805,55189,WAS,9,REG,1:00,Sun,2,2011
20,-4,9/18/2011,2011,24,TB,TB,18,2011091806,55184,MIN,9,REG,1:00,Sun,2,2011
23,-7,9/18/2011,2011,30,GB,GB,18,2011091807,55181,CAR,9,REG,1:00,Sun,2,2011
30,17,9/18/2011,2011,13,NO,CHI,18,2011091808,55185,NO,9,REG,1:00,Sun,2,2011
24,24,9/18/2011,2011,0,PIT,SEA,18,2011091809,55187,PIT,9,REG,1:00,Sun,2,2011
24,-3,9/18/2011,2011,27,DAL,DAL,18,2011091810,55190,SF,9,REG,4:05,Sun,2,2011
35,14,9/18/2011,2011,21,NE,SD,18,2011091811,55193,NE,9,REG,4:15,Sun,2,2011
24,2,9/18/2011,2011,22,DEN,CIN,18,2011091812,55191,DEN,9,REG,4:15,Sun,2,2011
13,-10,9/18/2011,2011,23,HOU,HOU,18,2011091813,55192,MIA,9,REG,4:15,Sun,2,2011
35,4,9/18/2011,2011,31,ATL,PHI,18,2011091814,55194,ATL,9,REG,8:20,Sun,2,2011
28,12,9/19/2011,2011,16,NYG,STL,19,2011091900,55195,NYG,9,REG,8:30,Mon,2,2011
16,6,9/25/2011,2011,10,CAR,JAC,25,2011092500,55197,CAR,9,REG,1:00,Sun,3,2011
40,7,9/25/2011,2011,33,NO,HOU,25,2011092501,55201,NO,9,REG,1:00,Sun,3,2011
34,3,9/25/2011,2011,31,BUF,NE,25,2011092502,55196,BUF,9,REG,1:00,Sun,3,2011
17,1,9/25/2011,2011,16,CLE,MIA,25,2011092503,55199,CLE,9,REG,1:00,Sun,3,2011
17,3,9/25/2011,2011,14,TEN,DEN,25,2011092504,55203,TEN,9,REG,1:00,Sun,3,2011
16,-13,9/25/2011,2011,29,NYG,NYG,25,2011092505,55202,PHI,9,REG,1:00,Sun,3,2011
23,-3,9/25/2011,2011,26,DET,DET,25,2011092506,55200,MIN,9,REG,1:00,Sun,3,2011
8,-5,9/25/2011,2011,13,SF,SF,25,2011092507,55198,CIN,9,REG,1:00,Sun,3,2011
34,10,9/25/2011,2011,24,OAK,NYJ,25,2011092508,55204,OAK,9,REG,4:05,Sun,3,2011
20,3,9/25/2011,2011,17,SD,KC,25,2011092509,55206,SD,9,REG,4:05,Sun,3,2011
7,-30,9/25/2011,2011,37,BAL,BAL,25,2011092510,55205,STL,9,REG,4:05,Sun,3,2011
17,-10,9/25/2011,2011,27,GB,GB,25,2011092511,55207,CHI,9,REG,4:15,Sun,3,2011
13,3,9/25/2011,2011,10,SEA,ARI,25,2011092512,55208,SEA,9,REG,4:15,Sun,3,2011
16,3,9/25/2011,2011,13,TB,ATL,25,2011092513,55209,TB,9,REG,4:15,Sun,3,2011
20,-3,9/25/2011,2011,23,PIT,PIT,25,2011092514,55210,IND,9,REG,8:20,Sun,3,2011
18,2,9/26/2011,2011,16,DAL,WAS,26,2011092600,55211,DAL,9,REG,8:30,Mon,3,2011
23,3,10/2/2011,2011,20,CIN,BUF,2,2011100200,55213,CIN,10,REG,1:00,Sun,4,2011
13,-18,10/2/2011,2011,31,TEN,TEN,2,2011100201,55214,CLE,10,REG,1:00,Sun,4,2011
17,7,10/2/2011,2011,10,HOU,PIT,2,2011100202,55216,HOU,10,REG,1:00,Sun,4,2011
30,-4,10/2/2011,2011,34,DET,DET,2,2011100203,55215,DAL,10,REG,1:00,Sun,4,2011
23,-1,10/2/2011,2011,24,SF,SF,2,2011100204,55219,PHI,10,REG,1:00,Sun,4,2011
34,5,10/2/2011,2011,29,CHI,CAR,2,2011100205,55212,CHI,10,REG,1:00,Sun,4,2011
10,-7,10/2/2011,2011,17,WAS,WAS,2,2011100206,55220,STL,10,REG,1:00,Sun,4,2011
10,-13,10/2/2011,2011,23,NO,NO,2,2011100207,55217,JAC,10,REG,1:00,Sun,4,2011
22,5,10/2/2011,2011,17,KC,MIN,2,2011100208,55218,KC,10,REG,1:00,Sun,4,2011
27,-4,10/2/2011,2011,31,NYG,NYG,2,2011100209,55221,ARI,10,REG,4:05,Sun,4,2011
28,-2,10/2/2011,2011,30,ATL,ATL,2,2011100210,55222,SEA,10,REG,4:05,Sun,4,2011
49,26,10/2/2011,2011,23,GB,DEN,2,2011100211,55223,GB,10,REG,4:15,Sun,4,2011
19,-12,10/2/2011,2011,31,NE,NE,2,2011100212,55224,OAK,10,REG,4:15,Sun,4,2011
26,10,10/2/2011,2011,16,SD,MIA,2,2011100213,55225,SD,10,REG,4:15,Sun,4,2011
34,17,10/2/2011,2011,17,BAL,NYJ,2,2011100214,55226,BAL,10,REG,8:20,Sun,4,2011
24,7,10/3/2011,2011,17,TB,IND,3,2011100300,55227,TB,10,REG,8:30,Mon,4,2011
38,21,10/9/2011,2011,17,PIT,TEN,9,2011100900,55235,PIT,10,REG,1:00,Sun,5,2011
20,-5,10/9/2011,2011,25,OAK,OAK,9,2011100901,55230,HOU,10,REG,1:00,Sun,5,2011
24,-4,10/9/2011,2011,28,KC,KC,9,2011100902,55231,IND,10,REG,1:00,Sun,5,2011
20,-10,10/9/2011,2011,30,CIN,CIN,9,2011100903,55232,JAC,10,REG,1:00,Sun,5,2011
25,-11,10/9/2011,2011,36,SEA,SEA,9,2011100904,55234,NYG,10,REG,1:00,Sun,5,2011
34,24,10/9/2011,2011,10,MIN,ARI,9,2011100905,55233,MIN,10,REG,1:00,Sun,5,2011
27,-3,10/9/2011,2011,30,NO,NO,9,2011100906,55229,CAR,10,REG,1:00,Sun,5,2011
31,7,10/9/2011,2011,24,BUF,PHI,9,2011100907,55228,BUF,10,REG,1:00,Sun,5,2011
48,45,10/9/2011,2011,3,SF,TB,9,2011100908,55236,SF,10,REG,4:05,Sun,5,2011
30,9,10/9/2011,2011,21,NE,NYJ,9,2011100909,55238,NE,10,REG,4:15,Sun,5,2011
24,-5,10/9/2011,2011,29,SD,SD,9,2011100910,55237,DEN,10,REG,4:15,Sun,5,2011
14,-11,10/9/2011,2011,25,GB,GB,9,2011100911,55239,ATL,10,REG,8:20,Sun,5,2011
24,11,10/10/2011,2011,13,DET,CHI,10,2011101000,55240,DET,10,REG,8:30,Mon,5,2011
27,3,10/16/2011,2011,24,NYG,BUF,16,2011101600,55245,NYG,10,REG,1:00,Sun,6,2011
27,10,10/16/2011,2011,17,CIN,IND,16,2011101601,55242,CIN,10,REG,1:00,Sun,6,2011
17,4,10/16/2011,2011,13,PIT,JAC,16,2011101602,55246,PIT,10,REG,1:00,Sun,6,2011
13,-7,10/16/2011,2011,20,PHI,PHI,16,2011101603,55247,WAS,10,REG,1:00,Sun,6,2011
19,-6,10/16/2011,2011,25,SF,SF,16,2011101604,55243,DET,10,REG,1:00,Sun,6,2011
24,21,10/16/2011,2011,3,GB,STL,16,2011101605,55244,GB,10,REG,1:00,Sun,6,2011
31,14,10/16/2011,2011,17,ATL,CAR,16,2011101606,55241,ATL,10,REG,1:00,Sun,6,2011
24,7,10/16/2011,2011,17,OAK,CLE,16,2011101607,55249,OAK,10,REG,4:05,Sun,6,2011
29,15,10/16/2011,2011,14,BAL,HOU,16,2011101608,55248,BAL,10,REG,4:05,Sun,6,2011
26,6,10/16/2011,2011,20,TB,NO,16,2011101609,55251,TB,10,REG,4:15,Sun,6,2011
20,4,10/16/2011,2011,16,NE,DAL,16,2011101610,55250,NE,10,REG,4:15,Sun,6,2011
39,29,10/16/2011,2011,10,CHI,MIN,16,2011101611,55252,CHI,10,REG,8:20,Sun,6,2011
24,18,10/17/2011,2011,6,NYJ,MIA,17,2011101700,55253,NYJ,10,REG,8:30,Mon,6,2011
15,-3,10/23/2011,2011,18,DEN,DEN,23,2011102300,55257,MIA,10,REG,1:00,Sun,7,2011
27,6,10/23/2011,2011,21,NYJ,SD,23,2011102301,55258,NYJ,10,REG,1:00,Sun,7,2011
7,-34,10/23/2011,2011,41,HOU,HOU,23,2011102302,55260,TEN,10,REG,1:00,Sun,7,2011
16,-7,10/23/2011,2011,23,ATL,ATL,23,2011102303,55256,DET,10,REG,1:00,Sun,7,2011
33,13,10/23/2011,2011,20,CAR,WAS,23,2011102304,55254,CAR,10,REG,1:00,Sun,7,2011
18,-6,10/23/2011,2011,24,CHI,CHI,23,2011102305,55259,TB,10,REG,1:00,Sun,7,2011
6,3,10/23/2011,2011,3,CLE,SEA,23,2011102306,55255,CLE,10,REG,1:00,Sun,7,2011
20,-12,10/23/2011,2011,32,PIT,PIT,23,2011102307,55261,ARI,10,REG,4:05,Sun,7,2011
0,-28,10/23/2011,2011,28,KC,KC,23,2011102308,55262,OAK,10,REG,4:05,Sun,7,2011
27,-6,10/23/2011,2011,33,GB,GB,23,2011102309,55264,MIN,10,REG,4:15,Sun,7,2011
34,27,10/23/2011,2011,7,DAL,STL,23,2011102310,55263,DAL,10,REG,4:15,Sun,7,2011
62,55,10/23/2011,2011,7,NO,IND,23,2011102311,55265,NO,10,REG,8:20,Sun,7,2011
12,5,10/24/2011,2011,7,JAC,BAL,24,2011102400,55266,JAC,10,REG,8:30,Mon,7,2011
20,3,10/30/2011,2011,17,NYG,MIA,30,2011103000,55270,NYG,10,REG,1:00,Sun,8,2011
24,10,10/30/2011,2011,14,HOU,JAC,30,2011103001,55269,HOU,10,REG,1:00,Sun,8,2011
27,17,10/30/2011,2011,10,TEN,IND,30,2011103002,55272,TEN,10,REG,1:00,Sun,8,2011
21,-3,10/30/2011,2011,24,MIN,MIN,30,2011103003,55268,CAR,10,REG,1:00,Sun,8,2011
31,10,10/30/2011,2011,21,STL,NO,30,2011103004,55271,STL,10,REG,1:00,Sun,8,2011
30,3,10/30/2011,2011,27,BAL,ARI,30,2011103005,55267,BAL,10,REG,1:00,Sun,8,2011
10,-35,10/30/2011,2011,45,DET,DET,30,2011103006,55274,DEN,10,REG,4:05,Sun,8,2011
23,23,10/30/2011,2011,0,BUF,WAS,30,2011103007,55273,BUF,10,REG,4:05,Sun,8,2011
25,8,10/30/2011,2011,17,PIT,NE,30,2011103008,55275,PIT,10,REG,4:15,Sun,8,2011
20,10,10/30/2011,2011,10,SF,CLE,30,2011103009,55276,SF,10,REG,4:15,Sun,8,2011
12,-22,10/30/2011,2011,34,CIN,CIN,30,2011103010,55277,SEA,10,REG,4:15,Sun,8,2011
34,27,10/30/2011,2011,7,PHI,DAL,30,2011103011,55278,PHI,10,REG,8:20,Sun,8,2011
23,3,10/31/2011,2011,20,KC,SD,31,2011103100,55279,KC,10,REG,8:30,Mon,8,2011
11,-16,11/6/2011,2011,27,NYJ,NYJ,6,2011110600,55280,BUF,11,REG,1:00,Sun,9,2011
30,18,11/6/2011,2011,12,HOU,CLE,6,2011110601,55282,HOU,11,REG,1:00,Sun,9,2011
3,-28,11/6/2011,2011,31,MIA,MIA,6,2011110602,55284,KC,11,REG,1:00,Sun,9,2011
23,10,11/6/2011,2011,13,DAL,SEA,6,2011110603,55281,DAL,11,REG,1:00,Sun,9,2011
11,-8,11/6/2011,2011,19,SF,SF,6,2011110604,55286,WAS,11,REG,1:00,Sun,9,2011
27,11,11/6/2011,2011,16,NO,TB,6,2011110605,55285,NO,11,REG,1:00,Sun,9,2011
7,-24,11/6/2011,2011,31,ATL,ATL,6,2011110606,55283,IND,11,REG,1:00,Sun,9,2011
24,-14,11/6/2011,2011,38,DEN,DEN,6,2011110607,55287,OAK,11,REG,4:05,Sun,9,2011
17,-7,11/6/2011,2011,24,CIN,CIN,6,2011110608,55288,TEN,11,REG,4:05,Sun,9,2011
20,-4,11/6/2011,2011,24,NYG,NYG,6,2011110609,55290,NE,11,REG,4:15,Sun,9,2011
38,-7,11/6/2011,2011,45,GB,GB,6,2011110610,55291,SD,11,REG,4:15,Sun,9,2011
19,6,11/6/2011,2011,13,ARI,STL,6,2011110611,55289,ARI,11,REG,4:15,Sun,9,2011
20,-3,11/6/2011,2011,23,BAL,BAL,6,2011110612,55292,PIT,11,REG,8:20,Sun,9,2011
24,-6,11/7/2011,2011,30,CHI,CHI,7,2011110700,55293,PHI,11,REG,8:30,Mon,9,2011
17,-7,11/10/2011,2011,24,OAK,OAK,10,2011111000,55294,SD,11,REG,8:20,Thu,10,2011
44,37,11/13/2011,2011,7,DAL,BUF,13,2011111300,55300,DAL,11,REG,1:00,Sun,10,2011
3,-27,11/13/2011,2011,30,TEN,TEN,13,2011111301,55296,CAR,11,REG,1:00,Sun,10,2011
9,-28,11/13/2011,2011,37,HOU,HOU,13,2011111302,55305,TB,11,REG,1:00,Sun,10,2011
17,-7,11/13/2011,2011,24,PIT,PIT,13,2011111303,55298,CIN,11,REG,1:00,Sun,10,2011
3,-14,11/13/2011,2011,17,JAC,JAC,13,2011111304,55301,IND,11,REG,1:00,Sun,10,2011
10,-7,11/13/2011,2011,17,DEN,DEN,13,2011111305,55302,KC,11,REG,1:00,Sun,10,2011
17,-4,11/13/2011,2011,21,ARI,ARI,13,2011111306,55304,PHI,11,REG,1:00,Sun,10,2011
37,24,11/13/2011,2011,13,CHI,DET,13,2011111307,55297,CHI,11,REG,4:15,Sun,10,2011
23,-3,11/13/2011,2011,26,NO,NO,13,2011111308,55295,ATL,11,REG,1:00,Sun,10,2011
20,11,11/13/2011,2011,9,MIA,WAS,13,2011111309,55303,MIA,11,REG,1:00,Sun,10,2011
12,-1,11/13/2011,2011,13,STL,STL,13,2011111310,55299,CLE,11,REG,1:00,Sun,10,2011
22,5,11/13/2011,2011,17,SEA,BAL,13,2011111311,55306,SEA,11,REG,4:05,Sun,10,2011
27,7,11/13/2011,2011,20,SF,NYG,13,2011111312,55307,SF,11,REG,4:15,Sun,10,2011
16,-21,11/13/2011,2011,37,NE,NE,13,2011111313,55308,NYJ,11,REG,8:20,Sun,10,2011
45,38,11/14/2011,2011,7,GB,MIN,14,2011111400,55309,GB,11,REG,8:30,Mon,10,2011
17,4,11/17/2011,2011,13,DEN,NYJ,17,2011111700,55310,DEN,11,REG,8:20,Thu,11,2011
21,-6,11/20/2011,2011,27,OAK,OAK,20,2011112000,55317,MIN,11,REG,1:00,Sun,11,2011
23,6,11/20/2011,2011,17,ATL,TEN,20,2011112001,55311,ATL,11,REG,4:15,Sun,11,2011
35,27,11/20/2011,2011,8,MIA,BUF,20,2011112002,55316,MIA,11,REG,1:00,Sun,11,2011
14,4,11/20/2011,2011,10,CLE,JAC,20,2011112003,55313,CLE,11,REG,1:00,Sun,11,2011
31,7,11/20/2011,2011,24,BAL,CIN,20,2011112004,55312,BAL,11,REG,1:00,Sun,11,2011
24,-3,11/20/2011,2011,27,DAL,DAL,20,2011112005,55318,WAS,11,REG,1:00,Sun,11,2011
49,14,11/20/2011,2011,35,DET,CAR,20,2011112006,55314,DET,11,REG,1:00,Sun,11,2011
35,9,11/20/2011,2011,26,GB,TB,20,2011112007,55315,GB,11,REG,1:00,Sun,11,2011
23,16,11/20/2011,2011,7,SF,ARI,20,2011112008,55320,SF,11,REG,4:05,Sun,11,2011
7,-17,11/20/2011,2011,24,SEA,SEA,20,2011112009,55319,STL,11,REG,4:05,Sun,11,2011
31,11,11/20/2011,2011,20,CHI,SD,20,2011112010,55321,CHI,11,REG,4:15,Sun,11,2011
10,-7,11/20/2011,2011,17,PHI,PHI,20,2011112011,55322,NYG,11,REG,8:20,Sun,11,2011
34,31,11/21/2011,2011,3,NE,KC,21,2011112100,55323,NE,11,REG,8:30,Mon,11,2011
15,-12,11/24/2011,2011,27,GB,GB,24,2011112400,55324,DET,11,REG,12:30,Thu,12,2011
20,1,11/24/2011,2011,19,DAL,MIA,24,2011112401,55325,DAL,11,REG,4:15,Thu,12,2011
16,10,11/24/2011,2011,6,BAL,SF,24,2011112402,55326,BAL,11,REG,8:20,Thu,12,2011
28,4,11/27/2011,2011,24,NYJ,BUF,27,2011112700,55331,NYJ,11,REG,1:00,Sun,12,2011
23,3,11/27/2011,2011,20,CIN,CLE,27,2011112701,55328,CIN,11,REG,1:00,Sun,12,2011
13,-7,11/27/2011,2011,20,HOU,HOU,27,2011112702,55330,JAC,11,REG,1:00,Sun,12,2011
24,10,11/27/2011,2011,14,ATL,MIN,27,2011112703,55327,ATL,11,REG,1:00,Sun,12,2011
20,-3,11/27/2011,2011,23,ARI,ARI,27,2011112704,55332,STL,11,REG,1:00,Sun,12,2011
19,-8,11/27/2011,2011,27,CAR,CAR,27,2011112705,55329,IND,11,REG,1:00,Sun,12,2011
23,6,11/27/2011,2011,17,TEN,TB,27,2011112706,55333,TEN,11,REG,1:00,Sun,12,2011
17,-6,11/27/2011,2011,23,WAS,WAS,27,2011112707,55335,SEA,11,REG,4:05,Sun,12,2011
25,5,11/27/2011,2011,20,OAK,CHI,27,2011112708,55334,OAK,11,REG,4:05,Sun,12,2011
20,-18,11/27/2011,2011,38,NE,NE,27,2011112709,55336,PHI,11,REG,4:15,Sun,12,2011
13,-3,11/27/2011,2011,16,DEN,DEN,27,2011112710,55337,SD,11,REG,4:15,Sun,12,2011
9,-4,11/27/2011,2011,13,PIT,PIT,27,2011112711,55338,KC,11,REG,8:20,Sun,12,2011
49,25,11/28/2011,2011,24,NO,NYG,28,2011112800,55339,NO,11,REG,8:30,Mon,12,2011
31,17,12/1/2011,2011,14,SEA,PHI,1,2011120100,55340,SEA,12,REG,8:20,Thu,13,2011
19,-15,12/4/2011,2011,34,NYJ,NYJ,4,2011120400,55349,WAS,12,REG,1:00,Sun,13,2011
3,-7,12/4/2011,2011,10,KC,KC,4,2011120401,55342,CHI,12,REG,1:00,Sun,13,2011
17,-6,12/4/2011,2011,23,TEN,TEN,4,2011120402,55341,BUF,12,REG,1:00,Sun,13,2011
34,20,12/4/2011,2011,14,MIA,OAK,4,2011120403,55345,MIA,12,REG,1:00,Sun,13,2011
10,-14,12/4/2011,2011,24,BAL,BAL,4,2011120404,55343,CLE,12,REG,4:05,Sun,13,2011
35,28,12/4/2011,2011,7,PIT,CIN,4,2011120405,55347,PIT,12,REG,1:00,Sun,13,2011
31,14,12/4/2011,2011,17,NO,DET,4,2011120406,55346,NO,12,REG,8:20,Sun,13,2011
19,-19,12/4/2011,2011,38,CAR,CAR,4,2011120407,55348,TB,12,REG,1:00,Sun,13,2011
17,7,12/4/2011,2011,10,HOU,ATL,4,2011120408,55344,HOU,12,REG,1:00,Sun,13,2011
32,-3,12/4/2011,2011,35,DEN,DEN,4,2011120409,55350,MIN,12,REG,1:00,Sun,13,2011
35,-3,12/4/2011,2011,38,GB,GB,4,2011120410,55352,NYG,12,REG,4:15,Sun,13,2011
19,6,12/4/2011,2011,13,ARI,DAL,4,2011120411,55351,ARI,12,REG,4:15,Sun,13,2011
26,26,12/4/2011,2011,0,SF,STL,4,2011120412,55353,SF,12,REG,4:15,Sun,13,2011
31,7,12/4/2011,2011,24,NE,IND,4,2011120413,55354,NE,12,REG,1:00,Sun,13,2011
14,-24,12/5/2011,2011,38,SD,SD,5,2011120500,55355,JAC,12,REG,8:30,Mon,13,2011
14,11,12/8/2011,2011,3,PIT,CLE,8,2011120800,55356,PIT,12,REG,8:20,Thu,14,2011
27,-7,12/11/2011,2011,34,NE,NE,11,2011121100,55366,WAS,12,REG,1:00,Sun,14,2011
46,30,12/11/2011,2011,16,GB,OAK,11,2011121101,55361,GB,12,REG,4:15,Sun,14,2011
37,27,12/11/2011,2011,10,NYJ,KC,11,2011121102,55364,NYJ,12,REG,1:00,Sun,14,2011
19,-1,12/11/2011,2011,20,HOU,HOU,11,2011121103,55359,CIN,12,REG,1:00,Sun,14,2011
24,14,12/11/2011,2011,10,BAL,IND,11,2011121104,55357,BAL,12,REG,1:00,Sun,14,2011
34,6,12/11/2011,2011,28,DET,MIN,11,2011121105,55360,DET,12,REG,1:00,Sun,14,2011
23,-8,12/11/2011,2011,31,ATL,ATL,11,2011121106,55358,CAR,12,REG,1:00,Sun,14,2011
10,-16,12/11/2011,2011,26,PHI,PHI,11,2011121107,55363,MIA,12,REG,1:00,Sun,14,2011
41,27,12/11/2011,2011,14,JAC,TB,11,2011121108,55362,JAC,12,REG,1:00,Sun,14,2011
17,-5,12/11/2011,2011,22,NO,NO,11,2011121109,55365,TEN,12,REG,1:00,Sun,14,2011
21,2,12/11/2011,2011,19,ARI,SF,11,2011121110,55367,ARI,12,REG,4:05,Sun,14,2011
13,3,12/11/2011,2011,10,DEN,CHI,11,2011121111,55368,DEN,12,REG,4:05,Sun,14,2011
37,27,12/11/2011,2011,10,SD,BUF,11,2011121112,55369,SD,12,REG,4:15,Sun,14,2011
34,-3,12/11/2011,2011,37,NYG,NYG,11,2011121113,55370,DAL,12,REG,8:20,Sun,14,2011
30,17,12/12/2011,2011,13,SEA,STL,12,2011121200,55371,SEA,12,REG,8:30,Mon,14,2011
41,27,12/15/2011,2011,14,ATL,JAC,15,2011121500,55372,ATL,12,REG,8:20,Thu,15,2011
15,-16,12/17/2011,2011,31,DAL,DAL,17,2011121700,55373,TB,12,REG,8:20,Sat,15,2011
13,-7,12/18/2011,2011,20,CIN,CIN,18,2011121800,55381,STL,12,REG,1:00,Sun,15,2011
23,-7,12/18/2011,2011,30,MIA,MIA,18,2011121801,55374,BUF,12,REG,1:00,Sun,15,2011
27,14,12/18/2011,2011,13,IND,TEN,18,2011121802,55377,IND,12,REG,1:00,Sun,15,2011
10,-13,12/18/2011,2011,23,WAS,WAS,18,2011121803,55380,NYG,12,REG,1:00,Sun,15,2011
14,-24,12/18/2011,2011,38,SEA,SEA,18,2011121804,55375,CHI,12,REG,1:00,Sun,15,2011
20,-22,12/18/2011,2011,42,NO,NO,18,2011121805,55379,MIN,12,REG,1:00,Sun,15,2011
13,-15,12/18/2011,2011,28,CAR,CAR,18,2011121806,55376,HOU,12,REG,1:00,Sun,15,2011
19,5,12/18/2011,2011,14,KC,GB,18,2011121807,55378,KC,12,REG,1:00,Sun,15,2011
27,-1,12/18/2011,2011,28,DET,DET,18,2011121808,55382,OAK,12,REG,4:05,Sun,15,2011
45,26,12/18/2011,2011,19,PHI,NYJ,18,2011121809,55385,PHI,12,REG,4:15,Sun,15,2011
20,3,12/18/2011,2011,17,ARI,CLE,18,2011121810,55383,ARI,12,REG,4:15,Sun,15,2011
23,-18,12/18/2011,2011,41,NE,NE,18,2011121811,55384,DEN,12,REG,4:15,Sun,15,2011
34,20,12/18/2011,2011,14,SD,BAL,18,2011121812,55386,SD,12,REG,8:20,Sun,15,2011
20,17,12/19/2011,2011,3,SF,PIT,19,2011121900,55387,SF,12,REG,8:30,Mon,15,2011
19,3,12/22/2011,2011,16,IND,HOU,22,2011122200,55388,IND,12,REG,8:20,Thu,16,2011
40,26,12/24/2011,2011,14,BUF,DEN,24,2011122400,55390,BUF,12,REG,1:00,Sat,16,2011
27,3,12/24/2011,2011,24,NE,MIA,24,2011122401,55394,NE,12,REG,1:00,Sat,16,2011
20,6,12/24/2011,2011,14,BAL,CLE,24,2011122402,55389,BAL,12,REG,1:00,Sat,16,2011
23,6,12/24/2011,2011,17,TEN,JAC,24,2011122403,55397,TEN,12,REG,1:00,Sat,16,2011
13,-3,12/24/2011,2011,16,OAK,OAK,24,2011122404,55393,KC,12,REG,1:00,Sat,16,2011
14,-15,12/24/2011,2011,29,NYG,NYG,24,2011122405,55395,NYJ,12,REG,1:00,Sat,16,2011
26,-7,12/24/2011,2011,33,MIN,MIN,24,2011122406,55398,WAS,12,REG,1:00,Sat,16,2011
48,32,12/24/2011,2011,16,CAR,TB,24,2011122407,55391,CAR,12,REG,1:00,Sat,16,2011
23,7,12/24/2011,2011,16,CIN,ARI,24,2011122408,55392,CIN,12,REG,1:00,Sat,16,2011
27,27,12/24/2011,2011,0,PIT,STL,24,2011122409,55396,PIT,12,REG,1:00,Sat,16,2011
38,28,12/24/2011,2011,10,DET,SD,24,2011122410,55399,DET,12,REG,4:05,Sat,16,2011
7,-13,12/24/2011,2011,20,PHI,PHI,24,2011122411,55400,DAL,12,REG,4:15,Sat,16,2011
17,-2,12/24/2011,2011,19,SF,SF,24,2011122412,55401,SEA,12,REG,4:15,Sat,16,2011
